Supplier,OnTimeDelivery,DefectRate,CostVariance,ComplianceScore
Supplier_44613,62,8,12,58
Supplier_44614,65,15,17,79
Supplier_44615,58,8,11,81
Supplier_44616,84,3,0,100
Supplier_44617,66,9,8,62
Supplier_44618,91,7,4,60
Supplier_44619,88,8,14,61
Supplier_4462,87,7,13,89
Supplier_44620,97,0,17,86
Supplier_44621,85,12,4,68
Supplier_44622,82,6,4,86
Supplier_44623,82,6,10,100
Supplier_44624,72,3,-2,82
Supplier_44625,75,6,10,46
Supplier_44626,95,10,22,63
Supplier_44627,95,18,24,85
Supplier_44628,81,19,14,80
Supplier_44629,70,12,20,82
Supplier_4463,84,6,14,94
Supplier_44630,79,0,22,69
Supplier_44631,77,10,18,31
Supplier_44632,62,16,15,63
Supplier_44633,98,16,4,75
Supplier_44634,67,11,12,100
Supplier_44635,90,3,12,51
Supplier_44636,97,2,18,98
Supplier_44637,90,4,12,41
Supplier_44638,91,8,10,80
Supplier_44639,82,11,19,55
Supplier_4464,79,3,8,72
Supplier_44640,96,8,7,100
Supplier_44641,64,5,25,56
Supplier_44642,89,11,2,74
Supplier_44643,88,8,10,72
Supplier_44644,64,0,12,64
Supplier_44645,79,12,7,86
Supplier_44646,77,8,3,91
Supplier_44647,64,14,-2,74
Supplier_44648,79,6,-6,62
Supplier_44649,82,6,6,66
Supplier_4465,77,4,18,62
Supplier_44650,85,4,13,56
Supplier_44651,73,8,8,100
Supplier_44652,65,14,-2,60
Supplier_44653,64,5,0,73
Supplier_44654,70,13,23,62
Supplier_44655,62,9,5,64
Supplier_44656,80,6,19,94
Supplier_44657,68,12,0,65
Supplier_44658,81,14,6,71
Supplier_44659,87,4,5,72
Supplier_4466,91,9,22,52
Supplier_44660,100,3,15,53
Supplier_44661,76,12,-10,71
Supplier_44662,76,7,10,59
Supplier_44663,84,7,14,100
Supplier_44664,72,3,-6,80
Supplier_44665,81,1,17,57
Supplier_44666,98,11,14,32
Supplier_44667,100,11,20,74
Supplier_44668,76,15,14,82
Supplier_44669,54,8,22,69
Supplier_4467,100,16,18,48
Supplier_44670,79,0,23,60
Supplier_44671,78,10,23,69
Supplier_44672,69,17,20,63
Supplier_44673,98,19,6,100
Supplier_44674,72,8,9,94
Supplier_44675,93,2,1,60
Supplier_44676,88,0,20,99
Supplier_44677,83,1,15,50
Supplier_44678,86,6,15,59
Supplier_44679,88,9,19,66
Supplier_4468,81,19,7,84
Supplier_44680,94,2,9,90
Supplier_44681,62,0,16,96
Supplier_44682,98,14,2,80
Supplier_44683,92,14,8,96
Supplier_44684,61,7,14,71
Supplier_44685,82,9,-2,100
Supplier_44686,75,4,6,100
Supplier_44687,65,14,7,75
Supplier_44688,83,9,0,82
Supplier_44689,81,9,6,46
Supplier_4469,64,13,16,83
Supplier_44690,83,0,11,90
Supplier_44691,73,5,6,100
Supplier_44692,64,12,12,44
Supplier_44693,66,10,9,45
Supplier_44694,64,11,19,72
Supplier_44695,61,7,11,81
Supplier_44696,89,8,17,69
Supplier_44697,64,13,5,66
Supplier_44698,87,10,1,79
Supplier_44699,86,5,14,80
Supplier_447,64,14,7,75
Supplier_4470,79,3,14,71
Supplier_44700,99,4,13,52
Supplier_44701,87,13,1,56
Supplier_44702,82,13,13,75
Supplier_44703,84,9,19,90
Supplier_44704,66,1,6,100
Supplier_44705,81,2,19,59
Supplier_44706,96,8,21,68
Supplier_44707,99,14,18,74
Supplier_44708,77,18,20,83
Supplier_44709,69,14,15,57
Supplier_4471,85,12,20,52
Supplier_44710,78,0,23,88
Supplier_44711,81,14,15,60
Supplier_44712,63,14,5,65
Supplier_44713,100,10,11,67
Supplier_44714,73,14,10,100
Supplier_44715,90,6,5,73
Supplier_44716,94,6,28,79
Supplier_44717,88,0,9,46
Supplier_44718,86,6,11,76
Supplier_44719,82,13,12,38
Supplier_4472,70,11,14,65
Supplier_44720,92,7,17,100
Supplier_44721,64,0,17,83
Supplier_44722,89,17,11,73
Supplier_44723,79,10,22,76
Supplier_44724,61,5,25,59
Supplier_44725,76,10,1,96
Supplier_44726,70,3,12,87
Supplier_44727,66,13,9,69
Supplier_44728,72,0,8,63
Supplier_44729,83,3,-2,46
Supplier_4473,100,14,4,99
Supplier_44730,80,1,-1,74
Supplier_44731,66,11,14,73
Supplier_44732,58,16,3,70
Supplier_44733,62,9,7,33
Supplier_44734,66,10,24,55
Supplier_44735,62,9,8,67
Supplier_44736,84,4,7,87
Supplier_44737,69,8,4,64
Supplier_44738,87,8,8,78
Supplier_44739,81,6,3,64
Supplier_4474,75,13,8,100
Supplier_44740,97,3,14,66
Supplier_44741,78,20,-3,57
Supplier_44742,85,8,7,64
Supplier_44743,86,2,5,68
Supplier_44744,73,0,7,84
Supplier_44745,83,0,16,49
Supplier_44746,93,8,17,59
Supplier_44747,97,16,28,77
Supplier_44748,77,16,19,68
Supplier_44749,64,10,28,69
Supplier_4475,93,0,18,62
Supplier_44750,77,0,22,84
Supplier_44751,84,8,19,79
Supplier_44752,65,10,25,39
Supplier_44753,99,16,7,87
Supplier_44754,78,9,0,100
Supplier_44755,82,7,18,73
Supplier_44756,100,0,13,81
Supplier_44757,83,3,16,76
Supplier_44758,84,9,9,63
Supplier_44759,92,15,17,56
Supplier_4476,97,3,18,70
Supplier_44760,98,9,4,70
Supplier_44761,66,3,16,74
Supplier_44762,97,17,4,83
Supplier_44763,87,19,14,67
Supplier_44764,68,4,19,67
Supplier_44765,72,12,4,93
Supplier_44766,74,3,7,100
Supplier_44767,65,8,1,99
Supplier_44768,86,5,7,65
Supplier_44769,89,6,4,59
Supplier_4477,82,3,14,41
Supplier_44770,78,5,8,94
Supplier_44771,68,10,15,72
Supplier_44772,62,14,2,79
Supplier_44773,64,7,8,63
Supplier_44774,59,11,20,50
Supplier_44775,70,12,10,61
Supplier_44776,91,0,8,82
Supplier_44777,68,9,7,84
Supplier_44778,89,15,0,55
Supplier_44779,89,4,9,66
Supplier_4478,87,8,13,81
Supplier_44780,93,2,10,91
Supplier_44781,86,11,-1,82
Supplier_44782,85,7,16,56
Supplier_44783,78,2,7,100
Supplier_44784,68,1,11,86
Supplier_44785,74,4,14,44
Supplier_44786,96,11,21,47
Supplier_44787,93,10,12,71
Supplier_44788,78,13,13,83
Supplier_44789,61,11,18,76
Supplier_4479,81,11,18,39
Supplier_44790,77,0,16,74
Supplier_44791,82,8,16,52
Supplier_44792,65,9,9,58
Supplier_44793,100,14,14,57
Supplier_44794,69,12,13,88
Supplier_44795,91,1,14,69
Supplier_44796,92,1,14,100
Supplier_44797,84,0,15,38
Supplier_44798,84,10,15,82
Supplier_44799,88,14,17,57
Supplier_448,77,5,3,72
Supplier_4480,100,9,12,92
Supplier_44800,97,5,9,100
Supplier_44801,69,5,18,65
Supplier_44802,92,16,-2,87
Supplier_44803,85,13,14,92
Supplier_44804,68,3,20,68
Supplier_44805,78,10,-2,90
Supplier_44806,76,6,9,95
Supplier_44807,63,9,5,91
Supplier_44808,76,7,1,62
Supplier_44809,95,8,9,40
Supplier_4481,59,3,20,69
Supplier_44810,75,2,7,74
Supplier_44811,64,12,14,94
Supplier_44812,66,12,8,90
Supplier_44813,61,8,10,51
Supplier_44814,62,13,21,83
Supplier_44815,63,15,16,78
Supplier_44816,86,9,12,70
Supplier_44817,66,6,9,66
Supplier_44818,92,10,4,62
Supplier_44819,86,1,9,58
Supplier_4482,93,20,3,77
Supplier_44820,93,0,15,66
Supplier_44821,87,14,3,82
Supplier_44822,77,12,7,66
Supplier_44823,81,10,11,92
Supplier_44824,70,0,6,86
Supplier_44825,80,4,11,62
Supplier_44826,96,15,11,66
Supplier_44827,98,11,20,72
Supplier_44828,80,19,12,68
Supplier_44829,67,10,16,64
Supplier_4483,85,17,18,87
Supplier_44830,80,2,22,54
Supplier_44831,80,12,16,61
Supplier_44832,62,14,11,56
Supplier_44833,100,16,11,97
Supplier_44834,70,8,7,95
Supplier_44835,92,4,7,81
Supplier_44836,98,0,19,78
Supplier_44837,77,1,16,64
Supplier_44838,82,9,10,69
Supplier_44839,90,17,13,58
Supplier_4484,66,8,17,82
Supplier_44840,95,3,15,54
Supplier_44841,62,5,17,73
Supplier_44842,95,20,6,89
Supplier_44843,92,10,19,88
Supplier_44844,61,7,14,100
Supplier_44845,84,10,14,91
Supplier_44846,65,9,7,83
Supplier_44847,57,12,0,85
Supplier_44848,79,1,1,58
Supplier_44849,85,3,2,57
Supplier_4485,77,11,7,90
Supplier_44850,76,0,15,83
Supplier_44851,67,12,15,87
Supplier_44852,60,17,8,46
Supplier_44853,64,7,3,51
Supplier_44854,62,6,22,63
Supplier_44855,66,15,13,91
Supplier_44856,87,2,10,100
Supplier_44857,66,7,1,59
Supplier_44858,86,10,7,61
Supplier_44859,90,6,11,74
Supplier_4486,66,2,-2,84
Supplier_44860,95,0,9,80
Supplier_44861,78,11,-3,63
Supplier_44862,76,7,14,90
Supplier_44863,80,7,14,91
Supplier_44864,76,0,4,97
Supplier_44865,83,0,14,58
Supplier_44866,100,13,21,50
Supplier_44867,100,15,16,77
Supplier_44868,75,20,19,73
Supplier_44869,63,14,5,72
Supplier_4487,65,16,5,64
Supplier_44870,68,3,15,92
Supplier_44871,83,17,24,62
Supplier_44872,63,11,18,44
Supplier_44873,89,13,7,95
Supplier_44874,81,13,5,100
Supplier_44875,88,3,8,60
Supplier_44876,87,0,21,95
Supplier_44877,83,3,16,46
Supplier_44878,91,7,8,61
Supplier_44879,95,16,20,43
Supplier_4488,79,3,7,61
Supplier_44880,96,10,6,87
Supplier_44881,64,3,15,78
Supplier_44882,97,18,2,84
Supplier_44883,87,16,17,86
Supplier_44884,66,12,4,68
Supplier_44885,80,12,5,81
Supplier_44886,68,5,1,94
Supplier_44887,69,12,10,88
Supplier_44888,77,9,6,75
Supplier_44889,83,8,-4,63
Supplier_4489,90,9,0,64
Supplier_44890,77,0,14,59
Supplier_44891,73,7,8,92
Supplier_44892,66,13,9,67
Supplier_44893,65,4,5,46
Supplier_44894,65,10,11,55
Supplier_44895,67,11,15,73
Supplier_44896,87,9,20,97
Supplier_44897,64,8,7,85
Supplier_44898,84,14,-5,62
Supplier_44899,90,4,8,76
Supplier_449,84,6,-3,51
Supplier_4490,77,0,13,86
Supplier_44900,94,0,7,81
Supplier_44901,77,15,8,75
Supplier_44902,79,4,18,86
Supplier_44903,81,5,14,87
Supplier_44904,77,2,12,85
Supplier_44905,73,0,17,56
Supplier_44906,97,6,16,56
Supplier_44907,100,17,14,71
Supplier_44908,76,12,13,91
Supplier_44909,64,12,17,62
Supplier_4491,71,8,18,100
Supplier_44910,68,0,21,88
Supplier_44911,87,16,21,48
Supplier_44912,68,16,15,57
Supplier_44913,98,12,7,72
Supplier_44914,68,14,16,100
Supplier_44915,93,3,16,58
Supplier_44916,94,5,24,94
Supplier_44917,73,1,3,53
Supplier_44918,87,6,6,80
Supplier_44919,92,17,14,48
Supplier_4492,59,11,1,73
Supplier_44920,100,9,5,81
Supplier_44921,59,4,22,67
Supplier_44922,84,12,7,53
Supplier_44923,86,14,9,100
Supplier_44924,66,7,18,86
Supplier_44925,73,10,12,91
Supplier_44926,66,3,7,91
Supplier_44927,66,10,3,81
Supplier_44928,80,0,18,59
Supplier_44929,88,5,1,80
Supplier_4493,63,3,10,30
Supplier_44930,77,0,6,76
Supplier_44931,68,4,14,92
Supplier_44932,63,11,5,64
Supplier_44933,64,6,3,52
Supplier_44934,62,9,21,56
Supplier_44935,59,11,11,86
Supplier_44936,89,7,11,80
Supplier_44937,72,9,3,51
Supplier_44938,84,13,9,49
Supplier_44939,93,3,13,80
Supplier_4494,62,12,19,75
Supplier_44940,99,3,11,54
Supplier_44941,84,16,-4,80
Supplier_44942,83,5,11,86
Supplier_44943,85,11,7,100
Supplier_44944,72,1,12,83
Supplier_44945,81,0,14,40
Supplier_44946,100,6,15,58
Supplier_44947,96,12,25,83
Supplier_44948,79,14,9,62
Supplier_44949,61,11,25,75
Supplier_4495,66,17,10,83
Supplier_44950,75,0,21,75
Supplier_44951,83,11,13,68
Supplier_44952,61,16,9,60
Supplier_44953,98,16,13,100
Supplier_44954,74,14,6,100
Supplier_44955,92,1,17,59
Supplier_44956,92,0,22,92
Supplier_44957,82,0,14,60
Supplier_44958,87,9,10,74
Supplier_44959,85,9,15,60
Supplier_4496,94,4,17,88
Supplier_44960,99,11,12,74
Supplier_44961,61,0,26,60
Supplier_44962,94,9,7,82
Supplier_44963,91,10,17,71
Supplier_44964,53,6,25,35
Supplier_44965,80,7,9,100
Supplier_44966,77,1,4,100
Supplier_44967,62,13,7,85
Supplier_44968,82,3,2,64
Supplier_44969,83,0,7,45
Supplier_4497,64,11,4,63
Supplier_44970,78,0,10,62
Supplier_44971,79,5,1,100
Supplier_44972,54,14,14,61
Supplier_44973,63,7,15,55
Supplier_44974,67,13,24,70
Supplier_44975,68,14,9,100
Supplier_44976,81,2,11,92
Supplier_44977,64,7,0,49
Supplier_44978,84,9,-4,60
Supplier_44979,83,2,12,41
Supplier_4498,90,8,8,60
Supplier_44980,97,0,13,62
Supplier_44981,77,12,3,47
Supplier_44982,79,5,11,77
Supplier_44983,77,6,-1,90
Supplier_44984,74,3,2,83
Supplier_44985,76,5,10,52
Supplier_44986,95,6,15,44
Supplier_44987,94,17,16,57
Supplier_44988,83,19,22,63
Supplier_44989,63,8,16,88
Supplier_4499,77,1,9,69
Supplier_44990,77,3,18,91
Supplier_44991,83,11,16,57
Supplier_44992,65,8,4,53
Supplier_44993,98,15,10,90
Supplier_44994,76,14,16,100
Supplier_44995,89,5,13,66
Supplier_44996,92,1,27,71
Supplier_44997,84,1,19,60
Supplier_44998,82,13,18,33
Supplier_44999,87,14,22,62
Supplier_45,71,11,5,92
Supplier_450,73,1,3,71
Supplier_4500,92,0,13,57
Supplier_45000,92,7,5,87
Supplier_45001,68,3,18,71
Supplier_45002,89,19,-5,85
Supplier_45003,93,10,17,83
Supplier_45004,64,9,17,65
Supplier_45005,80,8,11,94
Supplier_45006,69,7,4,98
Supplier_45007,55,10,-4,71
Supplier_45008,74,1,9,73
Supplier_45009,96,8,-1,46
Supplier_4501,79,12,4,84
Supplier_45010,75,1,12,90
Supplier_45011,73,3,16,87
Supplier_45012,58,12,12,69
Supplier_45013,66,0,7,66
Supplier_45014,65,9,22,71
Supplier_45015,74,15,14,84
Supplier_45016,86,4,13,81
Supplier_45017,64,7,6,72
Supplier_45018,87,8,3,79
Supplier_45019,82,6,17,80
Supplier_4502,75,6,14,92
Supplier_45020,99,3,14,85
Supplier_45021,83,14,0,65
Supplier_45022,77,5,7,69
Supplier_45023,83,7,7,100
Supplier_45024,74,0,17,79
Supplier_45025,82,3,17,68
Supplier_45026,100,6,18,65
Supplier_45027,96,11,19,63
Supplier_45028,77,16,14,94
Supplier_45029,59,14,31,66
Supplier_4503,75,2,10,84
Supplier_45030,79,0,15,92
Supplier_45031,81,15,16,45
Supplier_45032,66,15,10,76
Supplier_45033,100,13,5,92
Supplier_45034,70,9,6,100
Supplier_45035,88,4,18,80
Supplier_45036,99,0,20,88
Supplier_45037,87,6,20,68
Supplier_45038,86,9,13,71
Supplier_45039,85,18,15,76
Supplier_4504,76,6,4,89
Supplier_45040,90,5,8,71
Supplier_45041,61,9,18,85
Supplier_45042,88,15,10,73
Supplier_45043,90,17,25,68
Supplier_45044,65,10,20,59
Supplier_45045,75,16,16,81
Supplier_45046,70,8,-2,100
Supplier_45047,65,11,1,91
Supplier_45048,80,7,6,73
Supplier_45049,84,3,-2,54
Supplier_4505,78,3,10,58
Supplier_45050,85,0,17,85
Supplier_45051,67,9,14,94
Supplier_45052,66,8,9,65
Supplier_45053,67,9,9,39
Supplier_45054,58,9,14,69
Supplier_45055,60,8,7,75
Supplier_45056,90,4,10,81
Supplier_45057,66,13,5,48
Supplier_45058,80,10,-2,56
Supplier_45059,88,0,16,81
Supplier_4506,98,11,15,58
Supplier_45060,95,6,14,66
Supplier_45061,85,13,-4,60
Supplier_45062,91,3,13,78
Supplier_45063,83,3,2,100
Supplier_45064,76,0,3,100
Supplier_45065,78,4,15,47
Supplier_45066,92,6,18,65
Supplier_45067,100,11,15,81
Supplier_45068,77,22,12,79
Supplier_45069,63,11,30,82
Supplier_4507,100,10,19,62
Supplier_45070,84,0,21,94
Supplier_45071,83,12,21,53
Supplier_45072,70,6,5,61
Supplier_45073,100,17,2,78
Supplier_45074,71,10,10,70
Supplier_45075,91,6,13,88
Supplier_45076,92,2,20,86
Supplier_45077,88,3,14,51
Supplier_45078,89,6,11,79
Supplier_45079,87,15,18,69
Supplier_4508,80,16,26,79
Supplier_45080,100,13,2,86
Supplier_45081,65,0,18,86
Supplier_45082,96,23,-6,100
Supplier_45083,100,17,14,86
Supplier_45084,74,6,19,72
Supplier_45085,76,8,7,88
Supplier_45086,73,1,15,89
Supplier_45087,59,8,7,92
Supplier_45088,84,6,0,62
Supplier_45089,88,3,2,30
Supplier_4509,67,16,18,67
Supplier_45090,74,2,9,99
Supplier_45091,74,10,11,91
Supplier_45092,62,14,12,64
Supplier_45093,63,2,9,55
Supplier_45094,66,11,22,70
Supplier_45095,61,12,3,84
Supplier_45096,87,1,19,95
Supplier_45097,74,3,8,64
Supplier_45098,84,10,0,51
Supplier_45099,89,4,12,91
Supplier_451,69,4,9,82
Supplier_4510,77,1,17,98
Supplier_45100,95,0,17,82
Supplier_45101,79,12,0,80
Supplier_45102,80,1,14,100
Supplier_45103,92,6,7,96
Supplier_45104,77,2,1,100
Supplier_45105,81,2,25,71
Supplier_45106,94,12,25,72
Supplier_45107,96,11,25,74
Supplier_45108,73,15,8,59
Supplier_45109,71,13,21,50
Supplier_4511,79,12,11,42
Supplier_45110,78,3,22,97
Supplier_45111,85,9,14,67
Supplier_45112,66,12,9,62
Supplier_45113,100,16,4,87
Supplier_45114,74,10,12,100
Supplier_45115,89,8,8,56
Supplier_45116,100,0,9,88
Supplier_45117,83,1,19,55
Supplier_45118,77,9,6,74
Supplier_45119,81,10,22,43
Supplier_4512,69,11,13,84
Supplier_45120,95,7,3,100
Supplier_45121,65,4,26,73
Supplier_45122,95,14,8,76
Supplier_45123,84,11,10,100
Supplier_45124,63,5,11,72
Supplier_45125,74,15,5,84
Supplier_45126,76,7,6,67
Supplier_45127,68,3,12,82
Supplier_45128,89,5,2,50
Supplier_45129,87,6,5,62
Supplier_4513,96,15,13,72
Supplier_45130,84,0,7,64
Supplier_45131,66,4,10,100
Supplier_45132,64,13,1,55
Supplier_45133,61,7,10,51
Supplier_45134,66,7,17,70
Supplier_45135,64,14,12,65
Supplier_45136,77,5,6,57
Supplier_45137,71,7,4,81
Supplier_45138,89,9,3,45
Supplier_45139,84,6,22,65
Supplier_4514,69,11,16,93
Supplier_45140,98,0,15,55
Supplier_45141,77,11,7,72
Supplier_45142,77,14,16,45
Supplier_45143,88,8,16,87
Supplier_45144,69,1,4,85
Supplier_45145,79,0,13,68
Supplier_45146,90,6,18,74
Supplier_45147,99,16,25,93
Supplier_45148,81,8,17,69
Supplier_45149,67,15,14,72
Supplier_4515,89,3,14,100
Supplier_45150,79,0,16,100
Supplier_45151,90,13,17,69
Supplier_45152,63,17,12,74
Supplier_45153,94,17,15,68
Supplier_45154,71,9,11,100
Supplier_45155,85,5,12,68
Supplier_45156,95,4,26,87
Supplier_45157,83,0,7,49
Supplier_45158,86,6,11,68
Supplier_45159,81,17,11,51
Supplier_4516,91,3,16,74
Supplier_45160,96,7,9,78
Supplier_45161,69,2,17,75
Supplier_45162,94,12,0,87
Supplier_45163,80,15,13,64
Supplier_45164,64,5,13,72
Supplier_45165,74,14,8,100
Supplier_45166,72,6,4,100
Supplier_45167,61,8,7,86
Supplier_45168,88,3,6,68
Supplier_45169,86,0,5,60
Supplier_4517,82,1,9,46
Supplier_45170,78,3,-2,79
Supplier_45171,69,9,16,86
Supplier_45172,65,15,8,56
Supplier_45173,64,12,10,44
Supplier_45174,67,11,29,81
Supplier_45175,61,12,11,85
Supplier_45176,93,6,13,100
Supplier_45177,69,6,10,61
Supplier_45178,85,7,5,56
Supplier_45179,89,3,6,71
Supplier_4518,85,9,11,58
Supplier_45180,99,0,15,95
Supplier_45181,86,15,8,79
Supplier_45182,80,7,7,50
Supplier_45183,80,3,7,81
Supplier_45184,75,0,7,50
Supplier_45185,77,0,16,62
Supplier_45186,100,12,17,72
Supplier_45187,100,10,9,89
Supplier_45188,81,14,7,67
Supplier_45189,70,10,20,76
Supplier_4519,88,14,24,60
Supplier_45190,82,2,17,100
Supplier_45191,83,14,14,62
Supplier_45192,68,10,10,60
Supplier_45193,93,19,8,64
Supplier_45194,74,11,11,100
Supplier_45195,85,3,16,53
Supplier_45196,95,0,16,95
Supplier_45197,78,1,10,43
Supplier_45198,88,11,13,87
Supplier_45199,85,19,20,58
Supplier_452,67,14,8,67
Supplier_4520,92,10,8,95
Supplier_45200,100,8,4,73
Supplier_45201,64,2,20,74
Supplier_45202,85,15,0,87
Supplier_45203,86,6,17,80
Supplier_45204,62,10,20,66
Supplier_45205,77,13,9,77
Supplier_45206,78,7,3,100
Supplier_45207,70,8,9,62
Supplier_45208,80,0,-2,69
Supplier_45209,81,2,6,30
Supplier_4521,62,10,17,66
Supplier_45210,74,0,14,59
Supplier_45211,71,7,4,77
Supplier_45212,63,15,6,66
Supplier_45213,59,7,8,70
Supplier_45214,62,17,20,42
Supplier_45215,68,9,15,65
Supplier_45216,88,6,16,98
Supplier_45217,67,10,2,41
Supplier_45218,84,13,1,40
Supplier_45219,84,8,16,79
Supplier_4522,96,16,6,81
Supplier_45220,99,0,10,49
Supplier_45221,84,16,3,60
Supplier_45222,83,12,12,57
Supplier_45223,83,4,11,96
Supplier_45224,74,2,1,88
Supplier_45225,81,2,8,33
Supplier_45226,94,4,16,60
Supplier_45227,98,16,20,65
Supplier_45228,84,19,17,86
Supplier_45229,64,16,26,62
Supplier_4523,90,15,11,81
Supplier_45230,76,1,16,85
Supplier_45231,85,13,17,49
Supplier_45232,60,17,17,52
Supplier_45233,99,13,8,100
Supplier_45234,80,8,12,97
Supplier_45235,87,4,6,58
Supplier_45236,96,0,17,100
Supplier_45237,84,3,12,73
Supplier_45238,84,14,15,61
Supplier_45239,87,17,16,49
Supplier_4524,72,6,14,62
Supplier_45240,99,8,9,97
Supplier_45241,60,7,19,71
Supplier_45242,95,13,5,70
Supplier_45243,88,15,7,100
Supplier_45244,57,4,12,70
Supplier_45245,79,10,9,100
Supplier_45246,72,6,12,94
Supplier_45247,60,6,5,84
Supplier_45248,82,0,8,49
Supplier_45249,81,10,-2,60
Supplier_4525,82,14,12,89
Supplier_45250,74,1,9,70
Supplier_45251,69,9,11,100
Supplier_45252,56,16,7,54
Supplier_45253,60,7,6,51
Supplier_45254,60,13,18,57
Supplier_45255,63,13,13,72
Supplier_45256,89,8,12,73
Supplier_45257,63,12,2,87
Supplier_45258,82,12,-1,58
Supplier_45259,87,6,11,88
Supplier_4526,77,2,5,100
Supplier_45260,97,0,12,66
Supplier_45261,80,13,-1,100
Supplier_45262,87,6,12,89
Supplier_45263,82,8,12,98
Supplier_45264,73,4,6,81
Supplier_45265,77,4,18,84
Supplier_45266,100,6,19,45
Supplier_45267,100,14,17,65
Supplier_45268,72,12,12,69
Supplier_45269,61,14,16,67
Supplier_4527,57,12,3,69
Supplier_45270,75,5,22,92
Supplier_45271,84,9,20,68
Supplier_45272,68,13,7,53
Supplier_45273,94,16,-3,89
Supplier_45274,73,11,14,98
Supplier_45275,97,5,4,78
Supplier_45276,95,4,19,96
Supplier_45277,81,0,10,52
Supplier_45278,79,8,12,76
Supplier_45279,85,14,13,56
Supplier_4528,84,2,-6,78
Supplier_45280,92,12,18,90
Supplier_45281,62,1,23,67
Supplier_45282,94,12,3,68
Supplier_45283,88,16,14,100
Supplier_45284,62,4,10,81
Supplier_45285,70,11,14,91
Supplier_45286,75,5,7,93
Supplier_45287,62,16,0,61
Supplier_45288,81,7,11,91
Supplier_45289,82,1,-4,53
Supplier_4529,86,8,-5,70
Supplier_45290,75,4,6,87
Supplier_45291,67,11,7,86
Supplier_45292,58,11,4,63
Supplier_45293,61,5,4,34
Supplier_45294,64,15,15,61
Supplier_45295,64,12,1,63
Supplier_45296,84,0,8,100
Supplier_45297,62,5,0,36
Supplier_45298,85,2,1,56
Supplier_45299,89,3,8,55
Supplier_453,61,5,5,46
Supplier_4530,75,3,13,88
Supplier_45300,93,1,23,81
Supplier_45301,83,16,4,71
Supplier_45302,77,8,9,76
Supplier_45303,86,3,4,85
Supplier_45304,72,1,5,85
Supplier_45305,82,2,13,46
Supplier_45306,100,8,24,52
Supplier_45307,100,19,19,63
Supplier_45308,74,12,24,82
Supplier_45309,58,13,12,68
Supplier_4531,70,8,15,84
Supplier_45310,82,0,17,62
Supplier_45311,88,7,17,54
Supplier_45312,63,8,15,86
Supplier_45313,85,15,6,93
Supplier_45314,73,7,13,91
Supplier_45315,84,0,12,52
Supplier_45316,92,4,16,75
Supplier_45317,85,2,7,52
Supplier_45318,85,11,17,66
Supplier_45319,93,13,16,60
Supplier_4532,67,15,-4,53
Supplier_45320,95,8,13,69
Supplier_45321,60,5,10,74
Supplier_45322,96,14,10,80
Supplier_45323,90,16,21,85
Supplier_45324,63,4,16,66
Supplier_45325,77,11,3,84
Supplier_45326,70,10,10,100
Supplier_45327,66,9,7,79
Supplier_45328,88,10,11,73
Supplier_45329,83,3,-1,48
Supplier_4533,67,11,19,47
Supplier_45330,79,4,2,66
Supplier_45331,63,7,3,87
Supplier_45332,59,9,1,60
Supplier_45333,67,8,14,67
Supplier_45334,64,10,23,64
Supplier_45335,59,16,17,83
Supplier_45336,87,7,10,87
Supplier_45337,71,9,8,78
Supplier_45338,80,12,-1,50
Supplier_45339,93,0,17,91
Supplier_4534,60,11,21,80
Supplier_45340,99,1,13,44
Supplier_45341,85,17,5,76
Supplier_45342,80,6,11,83
Supplier_45343,88,5,14,89
Supplier_45344,78,0,7,76
Supplier_45345,78,6,15,51
Supplier_45346,99,9,16,68
Supplier_45347,95,15,23,79
Supplier_45348,78,17,24,93
Supplier_45349,70,13,21,70
Supplier_4535,66,13,7,78
Supplier_45350,79,3,16,83
Supplier_45351,87,14,27,43
Supplier_45352,70,13,16,30
Supplier_45353,100,11,3,91
Supplier_45354,70,9,22,94
Supplier_45355,97,3,17,53
Supplier_45356,97,0,26,80
Supplier_45357,86,3,6,40
Supplier_45358,84,7,6,70
Supplier_45359,91,16,22,57
Supplier_4536,84,6,11,93
Supplier_45360,100,5,10,77
Supplier_45361,62,10,12,91
Supplier_45362,96,13,8,73
Supplier_45363,88,13,19,64
Supplier_45364,56,10,8,75
Supplier_45365,71,13,16,76
Supplier_45366,74,5,17,100
Supplier_45367,67,11,10,58
Supplier_45368,83,5,-1,72
Supplier_45369,89,3,2,60
Supplier_4537,68,12,-2,67
Supplier_45370,87,0,4,74
Supplier_45371,71,8,2,100
Supplier_45372,62,8,7,53
Supplier_45373,64,0,11,62
Supplier_45374,71,8,25,51
Supplier_45375,58,13,-2,91
Supplier_45376,92,5,18,85
Supplier_45377,67,15,5,77
Supplier_45378,83,15,6,50
Supplier_45379,80,1,10,76
Supplier_4538,85,9,2,60
Supplier_45380,100,0,15,79
Supplier_45381,80,11,6,79
Supplier_45382,80,11,15,68
Supplier_45383,77,10,9,76
Supplier_45384,82,4,0,58
Supplier_45385,79,2,12,55
